bikeid,type,lon,lat
0100022767,classical,116.474215,39.959254
0100022764,classical,116.255465,40.052428
0100022097,classical,116.336197,40.071115
0100022090,classical,116.268993,40.013229
0100022763,classical,116.380949,39.864056
0100022760,classical,116.401814,39.989264
0100022093,classical,116.450998,39.832759
0100013353,classical,116.28103,40.077775
0100013351,classical,116.41358,39.807218
0100013356,classical,116.45527,39.987752
0100022769,classical,116.456005,39.864301
0100013685,classical,116.459446,39.894013
0100013686,classical,116.486413,39.887685
0100013681,classical,116.427451,40.001798
0100013680,classical,116.258512,39.908508
0100013688,classical,116.520866,39.903184
0100015975,classical,116.580487,39.923545
0100015974,classical,116.642743,39.882749
0100015970,classical,116.645413,39.906938
0100015973,classical,116.231191,39.881412
0100014645,classical,116.246438,39.95097
0100025036,classical,116.288584,40.047085
0100015979,classical,116.216275,39.865284
0100014646,classical,116.508779,39.838129
0100011265,classical,116.403788,39.712377
0100019079,classical,116.308793,39.963522
0100011267,classical,116.314215,39.839848
0100011266,classical,116.312444,40.037366
0100011261,classical,116.195301,39.995417
0100014088,classical,116.438282,39.862011
0100014089,classical,116.44614,39.952253
0100019071,classical,116.348452,39.883758
0100019072,classical,116.311817,40.03446
0100014085,classical,116.275393,39.931047
0100014082,classical,116.412209,40.052356
0100019075,classical,116.258882,40.075032
0100014080,classical,116.299494,40.047865
0100019077,classical,116.430483,39.863871
0100018309,classical,116.401385,39.784277
0100018308,classical,116.488747,39.890384
0100025154,classical,116.451646,40.020896
0100013538,classical,116.278974,39.956717
0100013536,classical,116.173129,39.926404
0100018303,classical,116.431695,39.866071
0100013534,classical,116.480277,39.774346
0100013533,classical,116.276858,39.813802
0100018304,classical,116.30439,39.944332
0100018307,classical,116.258445,39.928659
0100013530,classical,116.529861,39.858317
0100013634,classical,116.376088,39.912445
0100031026,classical,116.309666,39.996259
0100031021,classical,116.305643,39.991203
0100031020,classical,116.372703,39.91173
0100031023,classical,116.309493,39.997437
0100031022,classical,116.335766,40.028064
0100012874,classical,116.332294,40.036814
0100012877,classical,116.30565,39.912959
0100010139,classical,116.350627,39.883238
0100016839,classical,116.477654,39.831292
0100012873,classical,116.398485,39.786153
0100016835,classical,116.342438,39.786948
0100016837,classical,116.417204,39.765275
0100010131,classical,116.382424,39.98788
0100010136,classical,116.305852,39.909042
0100016830,classical,116.426572,39.976861
0100016833,classical,116.434781,39.941413
0100016832,classical,116.434094,39.846946
0100010558,classical,116.480591,40.011879
0100013058,classical,116.483696,39.902666
0100031798,classical,116.30561,39.977031
0100021664,classical,116.429317,39.832856
0100017304,classical,116.270949,39.969647
0100017306,classical,116.248597,39.916631
0100017307,classical,116.420038,39.994008
0100017300,classical,116.273989,40.044695
0100017301,classical,116.515233,39.906081
0100014961,classical,116.328602,39.862505
0100014960,classical,116.215965,39.939668
0100014963,classical,116.298561,40.094744
0100010195,classical,116.369515,39.969525
0100014965,classical,116.664626,39.87952
0100014967,classical,116.512672,40.011464
0100012777,classical,116.284595,40.04511
0100014969,classical,116.228229,39.883402
0100014243,classical,116.474165,39.904163
0100019365,classical,116.414898,40.060807
0100019367,classical,116.407147,39.892265
0100030772,classical,116.505102,39.942893
0100030773,classical,116.274523,40.043878
0100030770,classical,116.316562,39.976139
0100030776,classical,116.288899,40.050697
0100030775,classical,116.432065,39.899909
0100025153,classical,116.517375,39.905974
0100030778,classical,116.281946,40.050733
0100030779,classical,116.336799,40.030642
0100023768,classical,116.439052,39.876716
0100023765,classical,116.600825,39.884959
0100023764,classical,116.452703,40.025276
0100023767,classical,116.27132,40.041653
0100023766,classical,116.517241,39.89737
0100023761,classical,116.673813,39.886129
0100023760,classical,116.41206,39.808058
0100023763,classical,116.331018,39.892339
0100023762,classical,116.505409,39.943548
0100024261,classical,116.397623,40.083283
0100020233,classical,116.55175,39.91359
0100020231,classical,116.323415,39.953528
0100020236,classical,116.245292,39.849763
0100024264,classical,116.354627,40.011064
0100020234,classical,116.311577,40.065694
0100024266,classical,116.372161,40.041141
0100024269,classical,116.476838,39.914646
0100020585,classical,116.461029,39.895959
0100020586,classical,116.413776,40.07631
0100020239,classical,116.598958,39.8791
0100020580,classical,116.25947,39.907796
0100020581,classical,116.418478,40.03117
0100020582,classical,116.411058,40.052951
0100020583,classical,116.274782,40.043664
0100030517,classical,116.412302,39.888191
0100019019,classical,116.482133,40.021529
0100030512,classical,116.303691,40.056621
0100030513,classical,116.300251,40.047551
0100018015,classical,116.329289,39.77697
0100016303,classical,116.319674,39.849817
0100021726,classical,116.327942,39.9827
0100021725,classical,116.255204,39.86507
0100016300,classical,116.298522,39.940073
0100016307,classical,116.319938,40.045913
0100011466,classical,116.284454,39.822898
0100021721,classical,116.403814,39.808765
0100021720,classical,116.294306,39.858629
0100011469,classical,116.302112,39.903454
0100016308,classical,116.246102,39.84118
0100021729,classical,116.645079,39.927602
0100021728,classical,116.413186,39.830988
0100023581,classical,116.272929,39.907391
0100018019,classical,116.395068,39.90067
0100023583,classical,116.446766,39.901041
0100023582,classical,116.338567,39.979719
0100023585,classical,116.404191,40.067582
0100023584,classical,116.364473,40.11608
0100023587,classical,116.295049,39.841696
0100018018,classical,116.534272,39.872363
0100023589,classical,116.271457,40.013786
0100014931,classical,116.286083,39.919523
0100019010,classical,116.529028,39.844185
0100025051,classical,116.481217,39.995017
0100020056,classical,116.433681,39.808456
0100020054,classical,116.536712,39.954747
0100024006,classical,116.263109,40.000485
0100024001,classical,116.267726,39.917561
0100024000,classical,116.371295,39.867618
0100020050,classical,116.375296,39.906771
0100024002,classical,116.313597,40.090753
0100024009,classical,116.386452,39.907477
0100020058,classical,116.40896,39.92823
0100020059,classical,116.36258,39.921551
0100015760,classical,116.478527,39.99632
0100015761,classical,116.428322,39.80016
0100015762,classical,116.510592,39.898025
0100015763,classical,116.542312,40.050372
0100015764,classical,116.587334,39.840983
0100015767,classical,116.371388,39.906322
0100015768,classical,116.352859,39.932551
0100015769,classical,116.312442,40.03036
0100021876,classical,116.541135,39.932036
0100011070,classical,116.415516,39.98834
0100021182,classical,116.360398,39.772306
0100021181,classical,116.57633,39.910531
0100021180,classical,116.447251,39.834081
0100021187,classical,116.437251,40.025871
0100011075,classical,116.433103,39.940209
0100011076,classical,116.437134,39.992621
0100021184,classical,116.211687,39.887604
0100011078,classical,116.323141,39.897109
0100021189,classical,116.478095,39.835589
0100019687,classical,116.309805,39.854479
0100019686,classical,116.513245,39.906009
0100019685,classical,116.280941,40.04211
0100019684,classical,116.235798,39.852479
0100019680,classical,116.351427,40.001538
0100019689,classical,116.321797,39.910477
0100019688,classical,116.336763,40.047372
0100025609,classical,116.518615,39.969171
0100025358,classical,116.249587,40.005247
0100025359,classical,116.267948,40.024516
0100025352,classical,116.277506,39.883167
0100025353,classical,116.30203,39.908537
0100021981,classical,116.438596,39.855516
0100025351,classical,116.543235,39.895002
0100021987,classical,116.504186,40.036861
0100025357,classical,116.269154,40.013147
0100021985,classical,116.319998,40.071233
0100025607,classical,116.407872,39.954263
0100021975,classical,116.34564,40.048627
0100024516,classical,116.457366,39.934298
0100011394,classical,116.536934,40.033404
0100022959,classical,116.368208,39.854997
0100013766,classical,116.375465,39.848981
0100022955,classical,116.398768,40.085957
0100022957,classical,116.504714,39.986172
0100022956,classical,116.420438,39.848448
0100022951,classical,116.363085,39.900213
0100022950,classical,116.213857,40.098798
0100022953,classical,116.343583,39.845184
0100012479,classical,116.495233,39.962572
0100023124,classical,116.280217,39.961486
0100012470,classical,116.496435,39.984463
0100012474,classical,116.470845,39.958472
0100012476,classical,116.258714,39.97588
0100013767,classical,116.277329,39.745267
0100014411,classical,116.261964,39.913235
0100014410,classical,116.344651,39.795486
0100014141,classical,116.609798,39.879581
0100014140,classical,116.477434,39.857063
0100014147,classical,116.429984,39.833088
0100014414,classical,116.308621,39.966523
0100014145,classical,116.454334,40.07293
0100014144,classical,116.408339,39.868609
0100014419,classical,116.299931,40.072817
0100014149,classical,116.308107,39.834453
0100014148,classical,116.433328,40.05772
0100010301,classical,116.451859,39.904028
0100010300,classical,116.420499,39.791217
0100010303,classical,116.223861,39.9956
0100010306,classical,116.448192,39.918682
0100010308,classical,116.577007,39.910772
0100021870,classical,116.309337,39.889272
0100017824,classical,116.409814,39.897848
0100017827,classical,116.446737,39.836719
0100017826,classical,116.286861,40.041303
0100017821,classical,116.651158,39.907584
0100017823,classical,116.399647,39.821919
0100017822,classical,116.588357,39.882486
0100017829,classical,116.609615,39.886427
0100022378,classical,116.316038,40.035346
0100021663,classical,116.300234,39.937399
0100022371,classical,116.353507,39.818777
0100022370,classical,116.470737,39.897217
0100022373,classical,116.54025,39.882657
0100022372,classical,116.334889,40.079014
0100022374,classical,116.540301,39.931533
0100022377,classical,116.241526,40.050708
0100024510,classical,116.348092,40.060764
0100021147,classical,116.49004,40.007642
0100021146,classical,116.58505,39.895122
0100021633,classical,116.274546,40.043591
0100012818,classical,116.560561,40.016425
0100012813,classical,116.297581,40.04453
0100012812,classical,116.361543,40.071487
0100012811,classical,116.405582,40.060931
0100012810,classical,116.275516,39.931144
0100012817,classical,116.406457,39.81447
0100012816,classical,116.483661,39.826463
0100021142,classical,116.447061,39.845609
0100021637,classical,116.380306,40.098867
0100016158,classical,116.290355,40.034302
0100016159,classical,116.460078,39.923575
0100016156,classical,116.373753,39.90817
0100016154,classical,116.606105,39.908466
0100016155,classical,116.474456,39.889076
0100016152,classical,116.31709,39.950836
0100016150,classical,116.396378,39.983074
0100016151,classical,116.329199,39.73157
0100024444,classical,116.4111,39.942722
0100024447,classical,116.273077,39.943918
0100020680,classical,116.333236,39.993028
0100024441,classical,116.362779,39.915132
0100024443,classical,116.32853,39.995111
0100040338,lite,116.380103,39.923962
0100020727,classical,116.437428,40.027237
0100011892,classical,116.288793,39.77972
0100011893,classical,116.465504,39.936322
0100011891,classical,116.40168,39.811342
0100011896,classical,116.376214,39.98913
0100011897,classical,116.277551,40.002092
0100011894,classical,116.268746,40.02784
0100023005,classical,116.331921,40.011833
0100040461,lite,116.302613,39.91282
0100024311,classical,116.431784,39.932212
0100023938,classical,116.38317,39.904264
0100023939,classical,116.409728,39.781847
0100023248,classical,116.472608,39.949132
0100025719,classical,116.305671,39.975786
0100014475,classical,116.400486,39.852461
0100013856,classical,116.31778,39.794208
0100023930,classical,116.464236,39.945858
0100023931,classical,116.322903,39.892164
0100023932,classical,116.26659,39.957062
0100023241,classical,116.550044,39.924276
0100023934,classical,116.484876,39.963827
0100023935,classical,116.325889,39.968224
0100023244,classical,116.428517,39.857366
0100023937,classical,116.452351,40.088332
0100031586,classical,116.283638,40.046997
0100031587,classical,116.457805,39.960502
0100031584,classical,116.315051,39.984973
0100031585,classical,116.375165,40.013495
0100031588,classical,116.332098,40.030861
0100031589,classical,116.314589,40.073027
0100024920,classical,116.325826,40.032871
0100024921,classical,116.290411,39.998192
0100024926,classical,116.323382,40.068363
0100024927,classical,116.408582,39.951339
0100024924,classical,116.289927,39.998462
0100024925,classical,116.327178,39.991178
0100024928,classical,116.38349,39.858414
0100024929,classical,116.321631,39.903951
0100024313,classical,116.502094,39.958877
0100014473,classical,116.36868,39.900777
0100024312,classical,116.474173,39.903147
0100030189,classical,116.417228,39.857451
0100012265,classical,116.417001,39.809718
0100012260,classical,116.387731,39.897033
0100012261,classical,116.46831,39.99222
0100012262,classical,116.466301,39.958042
0100024669,classical,116.503919,39.9356
0100012904,classical,116.482006,39.850802
0100030185,classical,116.320393,39.968214
0100030184,classical,116.421222,39.881428
0100030187,classical,116.3151,39.990509
0100030186,classical,116.346227,39.990465
0100017537,classical,116.398704,39.849219
0100022846,classical,116.597178,39.88662
0100020919,classical,116.339855,39.998725
0100020918,classical,116.318184,40.033943
0100020913,classical,116.524987,39.851194
0100020912,classical,116.421989,39.998097
0100020910,classical,116.291916,40.05088
0100030233,classical,116.399367,39.861236
0100030231,classical,116.430726,39.941248
0100030237,classical,116.556403,39.953347
0100030236,classical,116.33537,40.006389
0100016359,classical,116.324159,39.964444
0100030238,classical,116.455276,39.929346
0100016428,classical,116.338114,40.079758
0100021060,classical,116.429258,39.832847
0100011690,classical,116.424476,39.921267
0100025035,classical,116.273365,40.042018
0100021063,classical,116.262284,39.999156
0100021064,classical,116.31368,40.103116
0100025032,classical,116.301062,40.045462
0100021066,classical,116.27863,40.027541
0100021067,classical,116.298391,40.047562
0100021068,classical,116.260606,39.839854
0100021069,classical,116.343982,40.098299
0100025039,classical,116.298538,40.041508
0100025038,classical,116.407506,39.911976
0100022564,classical,116.28379,40.0193
0100022565,classical,116.540436,39.900068
0100022566,classical,116.229016,39.900842
0100022567,classical,116.37525,39.90567
0100022562,classical,116.305681,39.912852
0100022563,classical,116.408697,39.93409
0100022569,classical,116.536596,39.926581
0100025825,classical,116.295214,39.908072
0100024746,classical,116.39805,39.849205
0100011430,classical,116.323555,39.861558
0100024744,classical,116.266877,40.01614
0100024745,classical,116.462991,39.934011
0100024742,classical,116.606246,39.907759
0100025390,classical,116.303963,40.025576
0100024740,classical,116.491422,39.983799
0100024741,classical,116.609731,39.897309
0100012418,classical,116.418328,39.917096
0100016420,classical,116.350122,39.979342
0100024748,classical,116.231975,39.89005
0100025299,classical,116.498423,39.904595
0100014128,classical,116.513722,39.868909
0100025292,classical,116.442458,39.93099
0100022724,classical,116.539414,39.931163
0100025290,classical,116.488982,39.995971
0100025297,classical,116.254129,39.968439
0100025296,classical,116.384426,40.006778
0100025295,classical,116.598308,39.927811
0100016427,classical,116.483977,39.971627
0100011795,classical,116.374879,40.00943
0100011790,classical,116.48176,39.973945
0100011793,classical,116.35173,39.813846
0100014319,classical,116.318836,39.84436
0100019276,classical,116.487903,39.851842
0100019277,classical,116.323637,40.094347
0100016425,classical,116.41814,39.899069
0100019272,classical,116.410395,39.9105
0100014313,classical,116.236267,39.8853
0100019270,classical,116.471429,39.897412
0100014311,classical,116.317073,40.07159
0100016721,classical,116.280628,39.94375
0100013337,classical,116.420851,39.77847
0100020685,classical,116.401189,39.80249
0100015408,classical,116.486148,39.938212
0100024907,classical,116.285887,40.026459
0100015958,classical,116.463732,39.966997
0100015401,classical,116.484561,39.902824
0100015403,classical,116.531372,39.992584
0100022274,classical,116.384529,39.883044
0100015953,classical,116.347384,40.098691
0100015404,classical,116.24065,39.84525
0100015951,classical,116.584331,39.957793
0100024901,classical,116.285162,39.957214
0100020681,classical,116.300074,40.072516
0100011246,classical,116.534049,39.839948
0100011244,classical,116.440274,39.807455
0100011241,classical,116.351218,40.010684
0100013837,classical,116.422543,39.935317
0100019093,classical,116.466623,39.967136
0100019090,classical,116.478098,39.846655
0100019096,classical,116.454989,39.823253
0100019133,classical,116.415113,39.8489
0100019094,classical,116.277097,40.018797
0100019095,classical,116.552862,39.830197
0100019099,classical,116.459045,39.958015
0100018323,classical,116.311655,40.03442
0100018321,classical,116.432851,39.858333
0100018320,classical,116.320446,40.032021
0100018327,classical,116.39511,40.049668
0100018324,classical,116.275712,40.044528
0100018329,classical,116.283885,40.046209
0100014508,classical,116.28613,39.905445
0100020688,classical,116.45817,39.917856
0100025617,classical,116.271242,40.012783
0100013552,classical,116.325653,39.920471
0100019893,classical,116.513235,39.90595
0100022748,classical,116.435001,39.892004
0100022749,classical,116.283743,40.046796
0100022740,classical,116.516992,39.925981
0100022741,classical,116.282124,39.959438
0100022742,classical,116.34871,39.920501
0100018940,classical,116.511785,39.891325
0100022744,classical,116.361339,40.071408
0100019821,classical,116.271912,40.042826
0100022747,classical,116.361105,40.071347
0100019820,classical,116.641841,39.905683
0100031001,classical,116.313336,39.996227
0100031000,classical,116.306407,39.959165
0100014507,classical,116.461749,39.837943
0100017142,classical,116.451557,39.904892
0100017141,classical,116.413525,39.861944
0100017146,classical,116.460177,39.954936
0100017147,classical,116.296927,39.99451
0100017144,classical,116.361971,40.075959
0100017145,classical,116.41356,40.065
0100017148,classical,116.582393,39.873628
0100017149,classical,116.551816,40.008978
0100022059,classical,116.322519,39.965517
0100016817,classical,116.282356,39.998418
0100016816,classical,116.271428,39.946679
0100016813,classical,116.369488,40.089272
0100016812,classical,116.25753,39.883687
0100016811,classical,116.26741,39.912803
0100010117,classical,116.215746,39.93326
0100010110,classical,116.43113,39.851983
0100010111,classical,116.28276,39.859766
0100016819,classical,116.464186,39.868718
0100017366,classical,116.368994,40.016122
0100017495,classical,116.36993,39.927755
0100014949,classical,116.321468,39.975833
0100017497,classical,116.2941,39.818546
0100017363,classical,116.466108,39.96153
0100017492,classical,116.387844,40.15489
0100017361,classical,116.374464,40.016111
0100014943,classical,116.348906,39.728997
0100017498,classical,116.336674,40.041569
0100014946,classical,116.514379,39.869003
0100017368,classical,116.334353,40.073517
0100010692,classical,116.284155,40.046061
0100010696,classical,116.496568,39.976664
0100030754,classical,116.31097,40.029964
0100030755,classical,116.374678,40.014411
0100030756,classical,116.411029,39.966746
0100030750,classical,116.329711,39.995596
0100030759,classical,116.308995,40.042891
0100023747,classical,116.37167,40.035707
0100023030,classical,116.672424,39.876022
0100023033,classical,116.401103,39.865632
0100023032,classical,116.463914,40.029917
0100023035,classical,116.322907,40.006713
0100023742,classical,116.28055,40.083915
0100014617,classical,116.502257,40.061243
0100018667,classical,116.356539,40.042925
0100023038,classical,116.545882,39.88293
0100020214,classical,116.409583,40.054017
0100020215,classical,116.361097,40.071354
0100020216,classical,116.311805,39.989443
0100020217,classical,116.27929,39.820575
0100020210,classical,116.260454,40.069708
0100020213,classical,116.247252,39.874715
0100030530,classical,116.305477,39.975807
0100020218,classical,116.437955,39.982066
0100030536,classical,116.305367,39.975824
0100019504,classical,116.578449,39.914287
0100011405,classical,116.579121,39.87537
0100016364,classical,116.604286,39.926183
0100011407,classical,116.458281,39.927044
0100016366,classical,116.323802,39.893429
0100016361,classical,116.454015,39.850948
0100016363,classical,116.306955,39.913895
0100016362,classical,116.569488,39.911853
0100016369,classical,116.397545,39.860609
0100022449,classical,116.353378,39.884945
0100020540,classical,116.464342,39.950419
0100014184,classical,116.314886,39.99509
0100012201,classical,116.404285,39.999896
0100025993,classical,116.31178,40.034868
0100025017,classical,116.461253,39.948385
0100019970,classical,116.384257,39.901387
0100013660,classical,116.369753,39.899573
0100014613,classical,116.406438,39.827964
0100024249,classical,116.294402,40.094033
0100024248,classical,116.41062,40.053717
0100024242,classical,116.362157,39.859377
0100024241,classical,116.340081,40.031932
0100024240,classical,116.274556,40.031288
0100024246,classical,116.413894,40.074311
0100024245,classical,116.309333,40.023616
0100024244,classical,116.454954,39.906277
0100025199,classical,116.344334,39.935455
0100025191,classical,116.551547,39.90042
0100025192,classical,116.368977,39.96816
0100025193,classical,116.511058,39.935201
0100025195,classical,116.314143,39.996297
0100025196,classical,116.582967,39.922072
0100010752,classical,116.440327,39.980646
0100020544,classical,116.29659,39.971955
0100014611,classical,116.281762,39.827303
0100010756,classical,116.46565,39.97803
0100010757,classical,116.401283,39.802471
0100010754,classical,116.207155,39.768299
0100010755,classical,116.308829,39.864086
0100020078,classical,116.461779,39.987
0100020079,classical,116.314393,39.791917
0100024028,classical,116.379125,39.922751
0100020070,classical,116.376541,40.061592
0100024026,classical,116.263491,40.027
0100020072,classical,116.235478,39.90765
0100024024,classical,116.299125,40.039326
0100020074,classical,116.570107,39.986667
0100020075,classical,116.312458,39.989996
0100024021,classical,116.367219,40.107161
0100020077,classical,116.325338,39.88155
0100021308,classical,116.28399,39.926558
0100025378,classical,116.232041,39.881366
0100025379,classical,116.42615,39.991507
0100020545,classical,116.367678,39.938056
0100025375,classical,116.448236,39.904116
0100021303,classical,116.404546,39.943708
0100021302,classical,116.318622,39.927598
0100021305,classical,116.507298,39.898656
0100021304,classical,116.305426,39.975869
0100021307,classical,116.239534,39.855544
0100021306,classical,116.269751,40.01151
0100020203,classical,116.408654,39.943406
0100023516,classical,116.540647,39.925961
0100022977,classical,116.225046,39.904342
0100022974,classical,116.415222,40.049711
0100022973,classical,116.361717,39.936465
0100022971,classical,116.365603,39.967395
0100025012,classical,116.289568,40.041333
0100025555,classical,116.321683,39.965689
0100022979,classical,116.337111,40.071346
0100012451,classical,116.527856,39.916323
0100012450,classical,116.414512,39.817478
0100020547,classical,116.312109,39.963387
0100014433,classical,116.3279,39.992743
0100014432,classical,116.464702,39.958969
0100014431,classical,116.569095,40.088827
0100018812,classical,116.334294,39.99659
0100014436,classical,116.334365,39.913152
0100014435,classical,116.445038,39.855285
0100014434,classical,116.332272,40.04926
0100010328,classical,116.320394,39.976811
0100014120,classical,116.290681,40.095237
0100014123,classical,116.400959,39.846928
0100014122,classical,116.486747,40.010223
0100010323,classical,116.348282,39.898883
0100010322,classical,116.282613,39.877702
0100014129,classical,116.449119,39.846187
0100010326,classical,116.280098,39.980267
0100010324,classical,116.647282,39.950489
0100013506,classical,116.279081,39.819896
0100014551,classical,116.397083,39.999538
0100022353,classical,116.338324,40.071087
0100022351,classical,116.307304,40.035649
0100022350,classical,116.440777,39.804662
0100022357,classical,116.472253,39.949053
0100022356,classical,116.493258,39.997344
0100022355,classical,116.362137,39.888895
0100018461,classical,116.256901,39.925922
0100022359,classical,116.203472,39.994257
0100022358,classical,116.346696,39.91363
0100010559,classical,116.441438,40.034816
0100013479,classical,116.309591,40.06336
0100013473,classical,116.365604,39.76197
0100013470,classical,116.411311,40.055027
0100013471,classical,116.532259,40.039814
0100013476,classical,116.246217,39.902885
0100013477,classical,116.481851,39.820167
0100013474,classical,116.346071,39.986956
0100013475,classical,116.364273,39.938144
0100014554,classical,116.42056,39.790169
0100012879,classical,116.260686,39.853875
0100012878,classical,116.578787,39.924523
0100017809,classical,116.477301,39.857722
0100017808,classical,116.449262,39.945353
0100012875,classical,116.410855,39.910529
0100017806,classical,116.41303,40.054111
0100017805,classical,116.267279,40.015053
0100017804,classical,116.284396,39.82247
0100017803,classical,116.441588,40.042194
0100017802,classical,116.45073,39.806912
0100017801,classical,116.359309,39.773019
0100012872,classical,116.422239,39.826138
0100016170,classical,116.337579,40.071142
0100016172,classical,116.515587,39.787056
0100016173,classical,116.421877,40.042422
0100016176,classical,116.524874,39.928089
0100016177,classical,116.383952,39.881396
0100016179,classical,116.325094,39.965837
0100013503,classical,116.257354,39.900148
0100017418,classical,116.540818,39.914041
0100022622,classical,116.400315,39.835992
0100017419,classical,116.453895,39.917151
0100023488,classical,116.318536,40.071226
0100023489,classical,116.350142,40.079204
0100023480,classical,116.608853,39.922035
0100023482,classical,116.273643,40.041972
0100023483,classical,116.318127,40.040997
0100023485,classical,116.401654,39.845286
0100031612,classical,116.328402,40.030934
0100031613,classical,116.2919,40.050904
0100031611,classical,116.310615,40.030229
0100031615,classical,116.290553,40.038809
0100031618,classical,116.329699,40.012642
0100031619,classical,116.31625,39.976097
0100030356,classical,116.412945,39.942722
0100014558,classical,116.399933,40.021312
0100040331,lite,116.497686,39.898184
0100040330,lite,116.396643,39.940802
0100040332,lite,116.28124,40.024108
0100040335,lite,116.329156,39.904975
0100040337,lite,116.317223,40.045554
0100040336,lite,116.402758,39.947081
0100040339,lite,116.337635,40.079091
0100017770,classical,116.357644,39.905742
0100017773,classical,116.359003,39.995403
0100017775,classical,116.346046,39.959516
0100017774,classical,116.491993,39.922729
0100017777,classical,116.516982,39.936282
0100017776,classical,116.318029,40.071614
0100022315,classical,116.439944,39.873573
0100030357,classical,116.303029,40.052764
0100023268,classical,116.506526,40.006636
0100023269,classical,116.368686,40.002413
0100020431,classical,116.362822,39.916494
0100023265,classical,116.429298,39.906149
0100023266,classical,116.382621,39.984568
0100023267,classical,116.526855,39.930418
0100023260,classical,116.338632,39.912429
0100023261,classical,116.535819,39.930314
0100023263,classical,116.43476,39.904983
0100024588,classical,116.431999,39.919522
0100010923,classical,116.273045,39.907027
0100010925,classical,116.324781,39.940216
0100010927,classical,116.484652,39.965806
0100010929,classical,116.394883,40.08427
0100010928,classical,116.601182,39.889152
0100020601,classical,116.504719,39.965142
0100020435,classical,116.28564,39.915773
0100024904,classical,116.262125,40.126736
0100024905,classical,116.345384,40.046487
0100024906,classical,116.311374,40.089284
0100020684,classical,116.318282,39.948649
0100015890,classical,116.418131,39.899621
0100020682,classical,116.418525,39.799025
0100024902,classical,116.370265,39.977078
0100024903,classical,116.321694,40.071204
0100020437,classical,116.600574,39.924563
0100024909,classical,116.282025,40.025046
0100020062,classical,116.279105,39.819888
0100022156,classical,116.31773,40.021649
0100012175,classical,116.345504,39.960401
0100010699,classical,116.488418,39.864357
0100010698,classical,116.477252,39.890132
0100010693,classical,116.421479,39.84172
0100012170,classical,116.338096,40.047289
0100010691,classical,116.312052,39.999845
0100010690,classical,116.276778,39.840764
0100010697,classical,116.48783,40.002897
0100025361,classical,116.304352,39.942251
0100010695,classical,116.359728,39.918203
0100010694,classical,116.277861,39.873306
0100012209,classical,116.321547,39.975638
0100012207,classical,116.233921,39.842005
0100012204,classical,116.464273,40.016352
0100012205,classical,116.371676,39.834881
0100012200,classical,116.362831,39.914726
0100025366,classical,116.493902,40.022922
0100022159,classical,116.357374,40.002562
0100022158,classical,116.271559,40.041079
0100020939,classical,116.401529,39.996755
0100021336,classical,116.436165,39.841514
0100021337,classical,116.460857,40.088148
0100030255,classical,116.476114,39.885836
0100030254,classical,116.309826,39.996465
0100030257,classical,116.501268,39.984436
0100030256,classical,116.339185,39.990269
0100030251,classical,116.476377,39.913419
0100030250,classical,116.367787,39.977683
0100030253,classical,116.35219,40.008613
0100030259,classical,116.326924,39.979775
0100030258,classical,116.517949,39.969432
0100019467,classical,116.313431,39.996249
0100015405,classical,116.428456,39.83339
0100019641,classical,116.314965,40.020786
0100024768,classical,116.289345,40.03688
0100019275,classical,116.31254,39.928119
0100024761,classical,116.288952,40.050669
0100024762,classical,116.273879,40.044484
0100024766,classical,116.290248,39.998298
0100024767,classical,116.301816,40.003672
0100013315,classical,116.539732,39.9315
0100019250,classical,116.379063,39.779131
0100014331,classical,116.525156,39.906271
0100019520,classical,116.238687,39.904048
0100014333,classical,116.309153,39.862072
0100019254,classical,116.419315,39.820366
0100014335,classical,116.368805,40.087309
0100019256,classical,116.414341,40.038049
0100014337,classical,116.676689,39.896193
0100013911,classical,116.306255,39.835229
0100013910,classical,116.335637,39.844502
0100019528,classical,116.511138,39.925076
0100013912,classical,116.355378,40.103187
0100013914,classical,116.2675,39.912864
0100018121,classical,116.264667,40.026359
0100018120,classical,116.212469,39.916504
0100018123,classical,116.571644,39.872407
0100018690,classical,116.321332,40.07592
0100018697,classical,116.35918,39.898724
0100018124,classical,116.403876,40.074328
0100013311,classical,116.283807,40.019291
0100013646,classical,116.556455,39.924232
0100018129,classical,116.311995,39.909062
0100018128,classical,116.220519,39.960224
0100018698,classical,116.52924,39.905934
0100013319,classical,116.505369,39.987658
0100013318,classical,116.475572,40.043562
0100015423,classical,116.291612,39.839683
0100011302,classical,116.368417,39.905632
0100015420,classical,116.47414,39.903177
0100015427,classical,116.47521,40.042279
0100015426,classical,116.355306,40.046307
0100015425,classical,116.351154,39.981509
0100011303,classical,116.482939,39.819951
0100015428,classical,116.382553,39.986769
0100012907,classical,116.481528,39.975114
0100012906,classical,116.496643,39.976253
0100013312,classical,116.387037,39.878188
0100019645,classical,116.278315,40.069615
0100022508,classical,116.610227,39.912514
0100022509,classical,116.414301,40.060354
0100022506,classical,116.467639,39.997487
0100022505,classical,116.398941,39.990037
0100022502,classical,116.331593,39.802164
0100022500,classical,116.4802,39.973047
0100018345,classical,116.3572,39.77511
0100018344,classical,116.429505,39.966137
0100018347,classical,116.241018,39.844932
0100018346,classical,116.306775,40.015268
0100018341,classical,116.380822,39.777655
0100011559,classical,116.482568,39.954918
0100018601,classical,116.333431,40.027213
0100018349,classical,116.219796,39.91098
0100018348,classical,116.290005,39.998411
0100017511,classical,116.434013,40.001123
0100025419,classical,116.297605,40.044544
